Esemble Gene ID,RP3V,ARC Log2>7,Gene Name
ENSMUSG00000045973,5.55,8.09,Slc25a51
ENSMUSG00000021553,6.34,8.1,Slc28a3
ENSMUSG00000003153,2.82,7.6,Slc2a3
ENSMUSG00000021629,3.88,7.63,Slc30a5
ENSMUSG00000029221,8.47,10.96,Slc30a9
ENSMUSG00000066150,7.45,8.62,Slc31a1
ENSMUSG00000027822,2.98,7.37,Slc33a1
ENSMUSG00000028293,1.64,9.94,Slc35a1
ENSMUSG00000027957,4.45,7.59,Slc35a3
ENSMUSG00000022664,2.96,8.01,Slc35a5
ENSMUSG00000020873,9.43,10.3,Slc35b1
ENSMUSG00000037089,7.35,8.13,Slc35b2
ENSMUSG00000026342,3.37,7.92,Slc35f5
ENSMUSG00000070287,9.45,12.14,Slc35g2
ENSMUSG00000029924,1.6,8.56,Slc37a3
ENSMUSG00000023169,5.17,8.18,Slc38a1
ENSMUSG00000022462,5.01,7.82,Slc38a2
ENSMUSG00000024270,5.43,9,Slc39a6
ENSMUSG00000010095,5.72,8.82,Slc3a2
ENSMUSG00000081534,2.45,7.66,Slc48a1
ENSMUSG00000022848,6.86,8.28,Slc49a4
ENSMUSG00000029141,2.12,7.39,Slc4a1ap
ENSMUSG00000023032,10.98,8.01,Slc4a8
ENSMUSG00000027953,8.31,10.31,Slc50a1
ENSMUSG00000034006,3.63,7.35,Slc66a2
ENSMUSG00000030310,7.56,7.41,Slc6a1
ENSMUSG00000027894,5.32,7.01,Slc6a17
ENSMUSG00000022756,4.97,7.68,Slc7a4
ENSMUSG00000002504,3.15,7.33,Slc9a3r2
ENSMUSG00000060681,4.59,7.79,Slc9a6
ENSMUSG00000036097,6.13,8.23,Slf2
ENSMUSG00000021040,12.28,11.89,Slirp
ENSMUSG00000025020,4.62,7.78,Slit1
ENSMUSG00000046699,1.22,7.01,Slitrk4
ENSMUSG00000021870,1.51,7.24,Slmap
ENSMUSG00000032212,9.28,10.45,Sltm
ENSMUSG00000020409,6.38,9.27,Slu7
ENSMUSG00000031681,5.61,7.14,Smad1
ENSMUSG00000024563,1.49,8.16,Smad2
ENSMUSG00000026155,4.91,7.94,Smap1
ENSMUSG00000031099,8.56,9.16,Smarca1
ENSMUSG00000024921,10.66,10.88,Smarca2
ENSMUSG00000031715,10.37,10.42,Smarca5
ENSMUSG00000029920,3.98,7.46,Smarcad1
ENSMUSG00000000902,2.77,9.55,Smarcb1
ENSMUSG00000032481,3.68,9.4,Smarcc1
ENSMUSG00000025369,3.76,9.52,Smarcc2
ENSMUSG00000028949,4.8,8.54,Smarcd3
ENSMUSG00000037935,7.28,8.57,Smarce1
ENSMUSG00000024974,11.78,10.07,Smc3
ENSMUSG00000020608,9.76,11.13,Smc6
ENSMUSG00000022452,13.75,13.09,Smdt1
ENSMUSG00000072704,9.5,9.45,Smim10l1
ENSMUSG00000051989,9.96,10.63,Smim11
ENSMUSG00000091264,4.76,7.92,Smim13
ENSMUSG00000037822,12.65,13.31,Smim14
ENSMUSG00000094500,9.3,11.01,Smim18
ENSMUSG00000031534,7.59,10.19,Smim19
ENSMUSG00000074754,9.7,9.68,Smim26
ENSMUSG00000058351,10.07,7.97,Smim4
ENSMUSG00000044600,8,10.06,Smim7
ENSMUSG00000028295,9.88,10.44,Smim8
ENSMUSG00000021645,4.41,8.64,Smn1
ENSMUSG00000025024,4.6,7.87,Smndc1
ENSMUSG00000037049,3.55,8.81,Smpd1
ENSMUSG00000031906,4.38,7.49,Smpd3
ENSMUSG00000071708,9.23,9.88,Sms
ENSMUSG00000028409,7.38,11.96,Smu1
ENSMUSG00000026603,3.35,8.56,Smyd2
ENSMUSG00000027273,13.59,14.43,Snap25
ENSMUSG00000009894,12.48,13.69,Snap47
ENSMUSG00000033419,10.34,9.46,Snap91
ENSMUSG00000021113,6.83,8.51,Snapc1
ENSMUSG00000011837,7.53,7.54,Snapc2
ENSMUSG00000028483,6.89,11.54,Snapc3
ENSMUSG00000032398,8.08,10.46,Snapc5
ENSMUSG00000001018,8.16,10.62,Snapin
ENSMUSG00000025889,5.9,7.09,Snca
ENSMUSG00000001424,6.68,9.45,Snd1
ENSMUSG00000006058,7.49,7.96,Snf8
ENSMUSG00000044349,14.3,14.11,Snhg11
ENSMUSG00000100826,5.44,8.04,Snhg14
ENSMUSG00000086859,6.55,8.65,Snhg20
ENSMUSG00000038145,2.81,7.09,Snrk
ENSMUSG00000003660,3.55,8,Snrnp200
ENSMUSG00000040767,10.41,7.21,Snrnp25
ENSMUSG00000001158,11.2,12.3,Snrnp27
ENSMUSG00000074088,5.34,10.27,Snrnp40
ENSMUSG00000021431,8.19,7.36,Snrnp48
ENSMUSG00000063511,6.84,9.68,Snrnp70
ENSMUSG00000061479,4.79,10.06,Snrpa
ENSMUSG00000030512,11.03,11.66,Snrpa1
ENSMUSG00000027404,10.04,12.24,Snrpb
ENSMUSG00000008333,11.32,9.62,Snrpb2
ENSMUSG00000024217,6.3,9.63,Snrpc
ENSMUSG00000002477,12,11.39,Snrpd1
ENSMUSG00000040824,12.95,11.82,Snrpd2
ENSMUSG00000020180,9.6,11.37,Snrpd3
ENSMUSG00000090553,9.86,11.27,Snrpe
ENSMUSG00000082044,7.48,8.55,Snrpert
ENSMUSG00000020018,7.85,7.9,Snrpf
ENSMUSG00000057278,8.69,9.99,Snrpg
ENSMUSG00000102252,14.98,15.19,Snrpn
ENSMUSG00000063480,10.62,11.02,Snu13
ENSMUSG00000063480,10.62,11.02,Snu13
ENSMUSG00000055334,6.13,8.54,Snupn
ENSMUSG00000021039,7.18,9.37,Snw1
ENSMUSG00000032382,5.65,8.5,Snx1
ENSMUSG00000038301,8.84,11.11,Snx10
ENSMUSG00000046032,8.12,8.44,Snx12
ENSMUSG00000032422,3.08,8.09,Snx14
ENSMUSG00000024787,4.11,7.07,Snx15
ENSMUSG00000027534,4.99,9.49,Snx16
ENSMUSG00000029146,6.89,10.83,Snx17
ENSMUSG00000034484,9.35,12.1,Snx2
ENSMUSG00000028136,9.86,8.82,Snx27
ENSMUSG00000019804,12.18,13.14,Snx3
ENSMUSG00000028385,4.72,8.45,Snx30
ENSMUSG00000056185,3.9,9.16,Snx32
ENSMUSG00000022808,4.92,8.68,Snx4
ENSMUSG00000027423,7.76,9.1,Snx5
ENSMUSG00000005656,11,12.41,Snx6
ENSMUSG00000028007,5.03,7.05,Snx7
ENSMUSG00000038248,6.84,7.31,Sobp
ENSMUSG00000020027,1.17,7.4,Socs2
ENSMUSG00000022982,12.21,11.77,Sod1
ENSMUSG00000006818,11.28,12.14,Sod2
ENSMUSG00000038916,8.73,10.71,Soga3
ENSMUSG00000022961,14.05,13.27,Son
ENSMUSG00000063434,0,7.05,Sorcs3
ENSMUSG00000024241,0.87,9.56,Sos1
ENSMUSG00000063714,7.87,8.26,Sp3os
ENSMUSG00000001948,1.68,7.58,Spa17
ENSMUSG00000018287,9.83,12.11,Spag7
ENSMUSG00000020859,8.19,10.54,Spag9
ENSMUSG00000024352,5.34,8.45,Spata24
ENSMUSG00000021917,14.72,14.09,Spcs1
ENSMUSG00000035227,15.13,15.14,Spcs2
ENSMUSG00000081888,10.73,10.89,Spcs2-ps
ENSMUSG00000054408,6.46,10,Spcs3
ENSMUSG00000026207,1.59,8.74,Speg
ENSMUSG00000036580,2.87,8.54,Spg20
ENSMUSG00000032388,6.66,10.33,Spg21
ENSMUSG00000026163,6.38,11.34,Sphkap
ENSMUSG00000021395,10.69,10,Spin1
ENSMUSG00000074227,13.75,11.99,Spint2
ENSMUSG00000056222,10.5,7.07,Spock1
ENSMUSG00000058297,9.47,8.58,Spock2
ENSMUSG00000054162,5.76,11.96,Spock3
ENSMUSG00000038156,3.59,10.06,Spon1
ENSMUSG00000057522,8.2,10.72,Spop
ENSMUSG00000026771,5.6,7.87,Spopl
ENSMUSG00000033735,6.11,7.13,Spr
ENSMUSG00000036966,2.49,7.5,Spryd3
ENSMUSG00000021930,9.57,10.45,Spryd7
ENSMUSG00000057738,9.18,10.8,Sptan1
ENSMUSG00000020315,10.61,11.35,Sptbn1
ENSMUSG00000021036,3.48,8.61,Sptlc2
ENSMUSG00000044408,7.58,11.68,Sptssa
ENSMUSG00000022351,6.47,8.99,Sqle
ENSMUSG00000015837,11.77,11.61,Sqstm1
ENSMUSG00000006050,12.49,12.65,Sra1
ENSMUSG00000038453,7.23,7.1,Srcin1
ENSMUSG00000032621,7.97,9.21,Srek1
ENSMUSG00000021716,8.48,9.24,Srek1ip1
ENSMUSG00000030257,3.25,7.62,Srgap3
ENSMUSG00000003161,11.94,12.46,Sri
ENSMUSG00000006442,6.72,10.16,Srm
ENSMUSG00000009549,14.28,14.17,Srp14
ENSMUSG00000014504,14.57,13.45,Srp19
ENSMUSG00000079108,7.77,9.43,Srp54c
ENSMUSG00000020780,5.67,9.88,Srp68
ENSMUSG00000036323,8.61,9.54,Srp72
ENSMUSG00000026511,10.91,12.76,Srp9
ENSMUSG00000004865,7.49,7.58,Srpk1
ENSMUSG00000062604,8.67,10.12,Srpk2
ENSMUSG00000032042,9.24,9.82,Srpr
ENSMUSG00000032553,3.54,9.09,Srprb
ENSMUSG00000001323,3.37,7.54,Srr
ENSMUSG00000029346,6.3,8.08,Srrd
ENSMUSG00000028809,9.73,11.71,Srrm1
ENSMUSG00000039218,10.41,10.61,Srrm2
ENSMUSG00000037364,2.23,7.94,Srrt
ENSMUSG00000018379,7.95,9.36,Srsf1
ENSMUSG00000028676,9.36,11.59,Srsf10
ENSMUSG00000055436,8.22,11,Srsf11
ENSMUSG00000054679,7.65,9.35,Srsf12
ENSMUSG00000034120,4,7.49,Srsf2
ENSMUSG00000071172,9.23,11.87,Srsf3
ENSMUSG00000021134,12.42,12.74,Srsf5
ENSMUSG00000016921,5.29,9.7,Srsf6
ENSMUSG00000024097,10.47,12.93,Srsf7
ENSMUSG00000029538,10.38,11.44,Srsf9
ENSMUSG00000032802,3.69,7.67,Srxn1
ENSMUSG00000032526,9.05,11.45,Ss18l2
ENSMUSG00000068882,10.04,12.08,Ssb
ENSMUSG00000029911,11.73,11.76,Ssbp1
ENSMUSG00000003992,7.24,8.87,Ssbp2
ENSMUSG00000061887,5.99,10.38,Ssbp3
ENSMUSG00000070003,3.52,9.66,Ssbp4
ENSMUSG00000026966,8.91,12.11,Ssna1
ENSMUSG00000021427,11.36,12.23,Ssr1
ENSMUSG00000041355,6.74,11.86,Ssr2
ENSMUSG00000027828,6.78,10.04,Ssr3
ENSMUSG00000002014,13.83,12.91,Ssr4
ENSMUSG00000035431,0,7.23,Sstr1
ENSMUSG00000047904,2.29,9.02,Sstr2
ENSMUSG00000029038,11.08,11.96,Ssu72
ENSMUSG00000036825,8.66,9.99,Ssx2ip
ENSMUSG00000022403,8.92,10.72,St13
ENSMUSG00000056091,7.09,9.57,St3gal5
ENSMUSG00000029534,4.15,7.9,St7
ENSMUSG00000045576,6.8,8.86,St7l
ENSMUSG00000056812,6.96,10.57,St8sia3
ENSMUSG00000026718,6.94,7.61,Stam
ENSMUSG00000055371,2.15,7.97,Stam2
ENSMUSG00000006906,8.79,8.33,Stambp
ENSMUSG00000024776,6.5,9.38,Stambpl1
ENSMUSG00000003062,11.1,13.07,Stard3nl
ENSMUSG00000027367,5.97,8.52,Stard7
ENSMUSG00000020919,6,7.4,Stat5b
ENSMUSG00000025920,6.12,10.18,Stau2
ENSMUSG00000039156,4.89,7.06,Stim2
ENSMUSG00000024966,10.71,11.58,Stip1
ENSMUSG00000026201,7.04,9.78,Stk16
ENSMUSG00000061207,5.44,8.79,Stk19
ENSMUSG00000026277,6.78,9.92,Stk25
ENSMUSG00000031112,0.38,8.61,Stk26
ENSMUSG00000027030,2.56,7.58,Stk39
ENSMUSG00000018209,2.87,7.19,Stk4
ENSMUSG00000028832,12.88,13.14,Stmn1
ENSMUSG00000027500,12.97,13.02,Stmn2
ENSMUSG00000027581,13.22,13.83,Stmn3
ENSMUSG00000022044,10.04,10.64,Stmn4
ENSMUSG00000032333,2.82,8.49,Stoml1
ENSMUSG00000028455,9.14,10.1,Stoml2
ENSMUSG00000030224,7.67,11.34,Strap
ENSMUSG00000026915,8.75,10.3,Strbp
ENSMUSG00000014601,2.68,8.06,Strip1
ENSMUSG00000020954,8.73,9.41,Strn3
ENSMUSG00000032116,5.23,9.04,Stt3a
ENSMUSG00000032437,4.78,8.03,Stt3b
ENSMUSG00000039615,8.9,10.85,Stub1
ENSMUSG00000028879,8.26,10.6,Stx12
ENSMUSG00000029125,5.19,9.71,Stx18
ENSMUSG00000007207,1.87,7.01,Stx1a
ENSMUSG00000041488,4.03,8.91,Stx3
ENSMUSG00000010110,4.3,7.36,Stx5a
ENSMUSG00000026470,8.75,9.15,Stx6
ENSMUSG00000019998,11.28,12.08,Stx7
ENSMUSG00000020903,8.15,8.66,Stx8
ENSMUSG00000026797,10.74,10.1,Stxbp1
ENSMUSG00000019790,2.24,7.07,Stxbp5
ENSMUSG00000022205,16.27,15.81,Sub1
ENSMUSG00000022110,11.43,13.83,Sucla2
ENSMUSG00000052738,11.19,11.94,Suclg1
ENSMUSG00000040297,1.4,7.55,Suco
ENSMUSG00000066900,5.35,7.42,Suds3
ENSMUSG00000011306,6.7,8.43,Sugp1
ENSMUSG00000022024,11.02,11.72,Sugt1
ENSMUSG00000018865,6.04,10.52,Sult4a1
ENSMUSG00000030101,5.19,9.64,Sumf1
ENSMUSG00000026021,13.33,13.57,Sumo1
ENSMUSG00000020738,10.44,10.22,Sumo2
ENSMUSG00000020265,8.56,11.12,Sumo3
ENSMUSG00000027751,3.04,8.03,Supt20
ENSMUSG00000020485,10.33,11.29,Supt4a
ENSMUSG00000003435,4.7,8.8,Supt5
ENSMUSG00000002052,3.12,8.33,Supt6
ENSMUSG00000015790,10.34,11.79,Surf1
ENSMUSG00000014873,6.54,9.76,Surf2
ENSMUSG00000014867,3.99,11.12,Surf4
ENSMUSG00000038576,3.18,7.23,Susd4
ENSMUSG00000038486,11.73,10.17,Sv2a
ENSMUSG00000051111,5.46,8.59,Sv2c
ENSMUSG00000028643,10.38,7.08,Svbp
ENSMUSG00000074093,6.61,8.04,Svip
ENSMUSG00000044627,13.04,13.02,Swi5
ENSMUSG00000022340,5.74,9.26,Sybu
ENSMUSG00000028821,11.07,11.7,Syf2
ENSMUSG00000037217,5.25,8.99,Syn1
ENSMUSG00000009394,6.42,9.09,Syn2
ENSMUSG00000032423,1.56,7.33,Syncrip
ENSMUSG00000096054,4.85,7.52,Syne1
ENSMUSG00000022415,11.63,10.78,Syngr1
ENSMUSG00000007021,9.64,11.96,Syngr3
ENSMUSG00000022973,8.44,9.48,Synj1
ENSMUSG00000090935,5.94,9.33,Synj2bp
ENSMUSG00000031144,11.72,11.27,Syp
ENSMUSG00000020570,3.39,8.13,Sypl
ENSMUSG00000045503,5.5,9.27,Sys1
ENSMUSG00000035864,8.22,10.62,Syt1
ENSMUSG00000068923,10.57,12.24,Syt11
ENSMUSG00000024261,9.76,11.56,Syt4
ENSMUSG00000004961,10.76,11.05,Syt5
ENSMUSG00000015755,1.37,8.4,Tab2
ENSMUSG00000025400,4.92,16.86,Tac2
ENSMUSG00000065954,3.11,8.64,Tacc1
ENSMUSG00000028172,0.18,11.68,Tacr3
ENSMUSG00000026563,6.86,7.45,Tada1
ENSMUSG00000043866,5.15,10.44,Taf10
ENSMUSG00000028899,6.06,7,Taf12
ENSMUSG00000048100,4.78,7.26,Taf13
ENSMUSG00000072258,2.34,7.83,Taf1a
ENSMUSG00000059669,7.55,8.1,Taf1b
ENSMUSG00000031939,5.93,8.93,Taf1d
ENSMUSG00000025782,4.68,7.86,Taf3
ENSMUSG00000003680,4.65,8.24,Taf6l
ENSMUSG00000051316,6.92,10.18,Taf7
ENSMUSG00000047242,8.46,11.3,Taf9b
ENSMUSG00000054863,5.58,9.63,Tafa5
ENSMUSG00000022658,12.47,13.22,Tagln3
ENSMUSG00000025503,7.4,9.52,Taldo1
ENSMUSG00000030316,6.26,8.35,Tamm41
ENSMUSG00000053580,4.95,7.59,Tanc2
ENSMUSG00000013539,10.22,12.7,Tango2
ENSMUSG00000064289,6.16,7.67,Tank
ENSMUSG00000017291,4.65,7.5,Taok1
ENSMUSG00000061288,5.4,9.84,Taok3
ENSMUSG00000041459,6.98,11.06,Tardbp
ENSMUSG00000022241,8.03,9.67,Tars
ENSMUSG00000028107,4.47,8.36,Tars2
ENSMUSG00000040651,5.21,7.95,Tasor
ENSMUSG00000039033,5.46,9.24,Tasp1
ENSMUSG00000004535,10.2,12.66,Tax1bp1
ENSMUSG00000009995,6.5,8.13,Taz
ENSMUSG00000020130,4.25,8.11,Tbc1d15
ENSMUSG00000021368,7.59,9.78,Tbc1d7
ENSMUSG00000042043,12.17,11.97,Tbca
ENSMUSG00000006095,13.3,13.18,Tbcb
ENSMUSG00000036430,10.15,10.73,Tbcc
ENSMUSG00000039233,5.18,7.77,Tbce
ENSMUSG00000020115,4.6,8.3,Tbk1
ENSMUSG00000025246,5.13,8.63,Tbl1x
ENSMUSG00000014767,6.61,8,Tbp
ENSMUSG00000071359,5.05,9.32,Tbpl1
ENSMUSG00000011114,9.3,10.28,Tbrg1
ENSMUSG00000018604,0,7.78,Tbx3
ENSMUSG00000036667,9.51,11.43,Tcaf1
ENSMUSG00000033813,8.03,9.07,Tcea1
ENSMUSG00000067869,7.27,7.42,Tcea1-ps1
ENSMUSG00000059540,10.51,9.31,Tcea2
ENSMUSG00000049536,9.3,11.74,Tceal1
ENSMUSG00000044550,10.5,11.11,Tceal3
ENSMUSG00000031409,6.02,9.3,Tceal6
ENSMUSG00000051579,9.71,10.63,Tceal8
ENSMUSG00000042712,13.77,14.34,Tceal9
ENSMUSG00000024498,7.3,8.82,Tcerg1
ENSMUSG00000032228,0.89,8.72,Tcf12
ENSMUSG00000001472,8.63,11.71,Tcf25
ENSMUSG00000053477,7.76,7.42,Tcf4
ENSMUSG00000068039,11.44,12.47,Tcp1
ENSMUSG00000027175,1.4,7.91,Tcp11l1
ENSMUSG00000020034,3.44,7.66,Tcp11l2
ENSMUSG00000039461,5.92,9.11,Tcta
ENSMUSG00000014075,5.53,8.11,Tctex1d2
ENSMUSG00000035958,5.46,8.91,Tdp2
ENSMUSG00000041912,11.25,9.8,Tdrkh
ENSMUSG00000031708,14.89,15.05,Tecr
ENSMUSG00000020778,7.03,8.95,Ten1
ENSMUSG00000049336,5.77,7.48,Tenm2
ENSMUSG00000033430,4.56,9.41,Terf2ip
ENSMUSG00000028345,4.35,8.81,Tex10
ENSMUSG00000014748,6.71,8.23,Tex261
ENSMUSG00000040813,3.78,7.52,Tex264
ENSMUSG00000003923,5.82,8.22,Tfam
ENSMUSG00000022757,6.98,11.76,Tfg
ENSMUSG00000006335,8.79,9.38,Tfpt
ENSMUSG00000056429,11.47,11.86,Tgoln1
ENSMUSG00000036442,5.13,7.37,Thap11
ENSMUSG00000022760,0,7.32,Thap7
ENSMUSG00000024287,11.2,11.29,Thoc1
ENSMUSG00000025872,9.05,11.29,Thoc3
ENSMUSG00000034274,6.8,7.71,Thoc5
ENSMUSG00000053453,10.11,11.06,Thoc7
ENSMUSG00000058756,7.93,8.9,Thra
ENSMUSG00000032625,0.99,7.53,Thsd7a
ENSMUSG00000030942,7.21,9.58,Thumpd1
ENSMUSG00000030264,3.61,9.88,Thumpd3
ENSMUSG00000035443,6.14,9.62,Thyn1
ENSMUSG00000071337,6.86,8.9,Tia1
ENSMUSG00000030846,8.26,9.07,Tial1
ENSMUSG00000027076,6.69,10.06,Timm10
ENSMUSG00000089847,10.45,10.22,Timm10b
ENSMUSG00000020219,12.31,12.39,Timm13
ENSMUSG00000062580,14.61,14.08,Timm17a
ENSMUSG00000031158,7.1,8.62,Timm17b
ENSMUSG00000020843,10.86,11.18,Timm22
ENSMUSG00000013701,10.99,11.49,Timm23
ENSMUSG00000048429,10.63,9.95,Timm29
ENSMUSG00000002949,4.85,9.04,Timm44
ENSMUSG00000003438,7.37,8.8,Timm50
ENSMUSG00000039016,14.24,13.22,Timm8b
ENSMUSG00000021079,11.79,9.39,Timm9
ENSMUSG00000017466,8.75,11.53,Timp2
ENSMUSG00000034640,3.16,7.87,Tiparp
ENSMUSG00000032397,5.11,8.05,Tipin
ENSMUSG00000040843,9.25,12.02,Tiprl
ENSMUSG00000021957,8.64,9.41,Tkt
ENSMUSG00000024642,4.13,8.52,Tle4
ENSMUSG00000054452,8.7,10.1,Tle5
ENSMUSG00000028465,10.54,11.24,Tln1
ENSMUSG00000028563,10.8,12.77,Tm2d1
ENSMUSG00000031556,11.39,12.69,Tm2d2
ENSMUSG00000078681,13.71,13.12,Tm2d3
ENSMUSG00000040234,4.66,8.67,Tm7sf3
ENSMUSG00000025544,11.92,10.74,Tm9sf2
ENSMUSG00000025016,9.5,11.7,Tm9sf3
ENSMUSG00000091537,13.61,12.63,Tma7
ENSMUSG00000091537,13.61,12.63,Tma7
ENSMUSG00000059058,10.18,9.59,Tma7-ps
ENSMUSG00000020225,13.05,12.32,Tmbim4
ENSMUSG00000023010,9.31,10.61,Tmbim6
ENSMUSG00000020023,5.18,7.2,Tmcc3
ENSMUSG00000052428,12.19,12.12,Tmco1
ENSMUSG00000038497,3.63,7.96,Tmco3
ENSMUSG00000032180,3.89,8.13,Tmed1
ENSMUSG00000021248,9.8,12.62,Tmed10
ENSMUSG00000029390,8.97,11.71,Tmed2
ENSMUSG00000032353,8.19,10.59,Tmed3
ENSMUSG00000004394,13.26,13.65,Tmed4
ENSMUSG00000063406,6.8,8.34,Tmed5
ENSMUSG00000033184,7.93,10.75,Tmed7
ENSMUSG00000034111,2.13,9.22,Tmed8
ENSMUSG00000058569,11.39,11.92,Tmed9
ENSMUSG00000026109,11.36,11.32,Tmeff2
ENSMUSG00000029571,7.56,10.52,Tmem106b
ENSMUSG00000052369,4.09,8.42,Tmem106c
ENSMUSG00000020895,9.6,8.73,Tmem107
ENSMUSG00000043284,6.98,9.41,Tmem11
ENSMUSG00000030615,10.05,12.08,Tmem126a
ENSMUSG00000030614,11.72,10.69,Tmem126b
ENSMUSG00000067365,8.52,8.73,Tmem128
ENSMUSG00000043388,13.49,11.29,Tmem130
ENSMUSG00000039428,8.42,7.58,Tmem135
ENSMUSG00000024666,7.58,9.46,Tmem138
ENSMUSG00000026939,1.82,9.16,Tmem141
ENSMUSG00000006315,13.57,13.49,Tmem147
ENSMUSG00000025933,5.74,9.98,Tmem14a
ENSMUSG00000021361,6.56,8.21,Tmem14c
ENSMUSG00000054871,9.38,9.17,Tmem158
ENSMUSG00000019158,4.89,8.48,Tmem160
ENSMUSG00000002342,3.78,8.01,Tmem161a
ENSMUSG00000026347,2.81,9.39,Tmem163
ENSMUSG00000012422,10.58,11.88,Tmem167
ENSMUSG00000068732,4.49,7.7,Tmem167b
ENSMUSG00000049904,11.24,7.08,Tmem17
ENSMUSG00000087370,5.27,7.41,Tmem170b
ENSMUSG00000013495,6.37,7.58,Tmem175
ENSMUSG00000029810,5.13,9.56,Tmem176b
ENSMUSG00000054013,7.77,10.48,Tmem179
ENSMUSG00000038141,3.73,8.04,Tmem181a
ENSMUSG00000096780,7.29,7.87,Tmem181b-ps
ENSMUSG00000042305,6.82,10.61,Tmem183a
ENSMUSG00000031617,6.23,9.99,Tmem184c
ENSMUSG00000069520,3.55,7.08,Tmem19
ENSMUSG00000055692,7.04,7.71,Tmem191c
ENSMUSG00000025521,10.23,10.34,Tmem192
ENSMUSG00000051232,10.8,11.78,Tmem199
ENSMUSG00000049420,0,7.56,Tmem200a
ENSMUSG00000040883,9.38,9.45,Tmem205
ENSMUSG00000014856,7.67,10.98,Tmem208
ENSMUSG00000028857,9.09,11.29,Tmem222
ENSMUSG00000028797,6.24,10.15,Tmem234
ENSMUSG00000038079,8.99,12.01,Tmem237
ENSMUSG00000004945,10.09,10.83,Tmem242
ENSMUSG00000039611,3.85,11.26,Tmem246
ENSMUSG00000053094,4.24,8.26,Tmem248
ENSMUSG00000087679,3.31,7.6,Tmem250-ps
ENSMUSG00000046675,9.59,10.5,Tmem251
ENSMUSG00000036502,11.33,10.85,Tmem255a
ENSMUSG00000070394,11.98,10.47,Tmem256
ENSMUSG00000036372,12.08,12.18,Tmem258
ENSMUSG00000060935,8.74,7.35,Tmem263
ENSMUSG00000032313,1.63,9.37,Tmem266
ENSMUSG00000041353,7.9,10.04,Tmem29
ENSMUSG00000032328,12.36,13.29,Tmem30a
ENSMUSG00000037720,8.81,9.58,Tmem33
ENSMUSG00000033578,9.9,13.13,Tmem35a
ENSMUSG00000022856,4.7,9,Tmem41a
ENSMUSG00000047554,3.72,7.52,Tmem41b
ENSMUSG00000025666,6.89,12.71,Tmem47
ENSMUSG00000028822,13.04,13.06,Tmem50a
ENSMUSG00000022964,5.71,9.09,Tmem50b
ENSMUSG00000028618,14.28,14.77,Tmem59
ENSMUSG00000035964,9.97,12.32,Tmem59l
ENSMUSG00000045435,10.65,12.21,Tmem60
ENSMUSG00000054484,6.58,7.3,Tmem62
ENSMUSG00000062373,4.13,7.7,Tmem65
ENSMUSG00000028232,3.2,8.35,Tmem68
ENSMUSG00000025940,4.68,11.64,Tmem70
ENSMUSG00000025505,2.15,7.17,Tmem80
ENSMUSG00000033808,5.28,7.13,Tmem87a
ENSMUSG00000026411,12.63,12.19,Tmem9
ENSMUSG00000061702,12.06,11.46,Tmem91
ENSMUSG00000031021,8.17,11.44,Tmem9b
ENSMUSG00000032186,8.21,10.67,Tmod2
ENSMUSG00000079523,11.52,11.94,Tmsb10
ENSMUSG00000049775,15.58,14.29,Tmsb4x
ENSMUSG00000030306,1.5,7.25,Tmtc1
ENSMUSG00000041594,0.38,9.41,Tmtc4
ENSMUSG00000028958,6.14,9.14,Tmub1
ENSMUSG00000021072,12.17,12.69,Tmx1
ENSMUSG00000050043,12.53,13.33,Tmx2
ENSMUSG00000024614,3.2,8.91,Tmx3
ENSMUSG00000034723,11.28,12.29,Tmx4
ENSMUSG00000017615,5.21,7.79,Tnfaip1
ENSMUSG00000023915,6.07,7.49,Tnfrsf21
ENSMUSG00000024811,7.15,7.24,Tnks2
ENSMUSG00000009470,3.07,7.89,Tnpo1
ENSMUSG00000012535,6.23,7.64,Tnpo3
ENSMUSG00000052707,10.87,9.81,Tnrc6a
ENSMUSG00000047888,9.85,9.1,Tnrc6b
ENSMUSG00000025571,6.26,8.31,Tnrc6c
ENSMUSG00000025139,6.49,8.6,Tollip
ENSMUSG00000093904,12.44,12.69,Tomm20
ENSMUSG00000022427,5.52,9.21,Tomm22
ENSMUSG00000018322,7.93,8,Tomm34
ENSMUSG00000002984,3.97,7.74,Tomm40
ENSMUSG00000078713,9.51,11.34,Tomm5
ENSMUSG00000028998,12.95,12.28,Tomm7
ENSMUSG00000022752,8.35,11.07,Tomm70a
ENSMUSG00000059323,14.81,14.4,Tonsl
ENSMUSG00000070544,10.82,11.1,Top1
ENSMUSG00000017485,5.24,8.88,Top2b
ENSMUSG00000026849,7.91,10.41,Tor1a
ENSMUSG00000050565,5.79,9.95,Tor1aip2
ENSMUSG00000026848,2.63,9.38,Tor1b
ENSMUSG00000027506,9.87,10.74,Tpd52
ENSMUSG00000000296,10.25,9.33,Tpd52l1
ENSMUSG00000000827,9.74,10.49,Tpd52l2
ENSMUSG00000020308,7.45,10.42,Tpgs1
ENSMUSG00000024269,5.71,9.55,Tpgs2
ENSMUSG00000023456,10.19,12.75,Tpi1
ENSMUSG00000032366,7.48,9.92,Tpm1
ENSMUSG00000027940,11.25,11.65,Tpm3
ENSMUSG00000058126,7.52,7.77,Tpm3-rs7
ENSMUSG00000014846,9.3,14.23,Tppp3
ENSMUSG00000006005,11.95,11.58,Tpr
ENSMUSG00000029030,10.19,12.11,Tprgl
